Site,Year,Month,Day,Value
Shanghai,2016,201606,20160604,38
Shenyang,2016,201606,20160604,50
Beijing,2016,201606,20160605,64
Chengdu,2016,201606,20160605,53
Guangzhou,2016,201606,20160605,32
Shanghai,2016,201606,20160605,29
Shenyang,2016,201606,20160605,36
Beijing,2016,201606,20160606,89
Chengdu,2016,201606,20160606,62
Guangzhou,2016,201606,20160606,56
Shanghai,2016,201606,20160606,37
Shenyang,2016,201606,20160606,32
Beijing,2016,201606,20160607,59
Chengdu,2016,201606,20160607,36
Guangzhou,2016,201606,20160607,43
Shanghai,2016,201606,20160607,39
Shenyang,2016,201606,20160607,20
Beijing,2016,201606,20160608,128
Chengdu,2016,201606,20160608,40
Guangzhou,2016,201606,20160608,27
Shanghai,2016,201606,20160608,32
Shenyang,2016,201606,20160608,50
Beijing,2016,201606,20160609,97
Chengdu,2016,201606,20160609,31
Guangzhou,2016,201606,20160609,30
Shanghai,2016,201606,20160609,30
Shenyang,2016,201606,20160609,59
Beijing,2016,201606,20160610,48
Chengdu,2016,201606,20160610,52
Guangzhou,2016,201606,20160610,25
Shanghai,2016,201606,20160610,29
Shenyang,2016,201606,20160610,33
Beijing,2016,201606,20160611,13
Chengdu,2016,201606,20160611,39
Guangzhou,2016,201606,20160611,26
Shanghai,2016,201606,20160611,45
Shenyang,2016,201606,20160611,29
Beijing,2016,201606,20160612,70
Chengdu,2016,201606,20160612,45
Guangzhou,2016,201606,20160612,27
Shanghai,2016,201606,20160612,19
Shenyang,2016,201606,20160612,49
Beijing,2016,201606,20160613,48
Chengdu,2016,201606,20160613,45
Guangzhou,2016,201606,20160613,40
Shanghai,2016,201606,20160613,30
Shenyang,2016,201606,20160613,53
Beijing,2016,201606,20160614,36
Chengdu,2016,201606,20160614,72
Guangzhou,2016,201606,20160614,31
Shanghai,2016,201606,20160614,35
Shenyang,2016,201606,20160614,47
Beijing,2016,201606,20160615,15
Chengdu,2016,201606,20160615,47
Guangzhou,2016,201606,20160615,20
Shanghai,2016,201606,20160615,57
Shenyang,2016,201606,20160615,38
Beijing,2016,201606,20160616,28
Chengdu,2016,201606,20160616,41
Guangzhou,2016,201606,20160616,20
Shanghai,2016,201606,20160616,89
Shenyang,2016,201606,20160616,64
Beijing,2016,201606,20160617,27
Chengdu,2016,201606,20160617,42
Guangzhou,2016,201606,20160617,32
Shanghai,2016,201606,20160617,52
Shenyang,2016,201606,20160617,81
Beijing,2016,201606,20160618,44
Chengdu,2016,201606,20160618,71
Guangzhou,2016,201606,20160618,16
Shanghai,2016,201606,20160618,25
Shenyang,2016,201606,20160618,60
Beijing,2016,201606,20160619,67
Chengdu,2016,201606,20160619,53
Shanghai,2016,201606,20160619,22
Shenyang,2016,201606,20160619,39
Beijing,2016,201606,20160620,90
Chengdu,2016,201606,20160620,74
Guangzhou,2016,201606,20160620,19
Shanghai,2016,201606,20160620,16
Shenyang,2016,201606,20160620,59
Beijing,2016,201606,20160621,107
Chengdu,2016,201606,20160621,66
Guangzhou,2016,201606,20160621,17
Shanghai,2016,201606,20160621,41
Shenyang,2016,201606,20160621,54
Beijing,2016,201606,20160622,43
Chengdu,2016,201606,20160622,120
Guangzhou,2016,201606,20160622,17
Shanghai,2016,201606,20160622,35
Shenyang,2016,201606,20160622,41
Beijing,2016,201606,20160623,62
Chengdu,2016,201606,20160623,66
Guangzhou,2016,201606,20160623,14
Shanghai,2016,201606,20160623,46
Shenyang,2016,201606,20160623,33
Beijing,2016,201606,20160624,13
Chengdu,2016,201606,20160624,31
Guangzhou,2016,201606,20160624,13
Shanghai,2016,201606,20160624,38
Shenyang,2016,201606,20160624,18
Beijing,2016,201606,20160625,15
Chengdu,2016,201606,20160625,33
Guangzhou,2016,201606,20160625,14
Shanghai,2016,201606,20160625,39
Shenyang,2016,201606,20160625,19
Beijing,2016,201606,20160626,37
Chengdu,2016,201606,20160626,42
Guangzhou,2016,201606,20160626,7
Shanghai,2016,201606,20160626,30
Shenyang,2016,201606,20160626,44
Beijing,2016,201606,20160627,53
Chengdu,2016,201606,20160627,68
Guangzhou,2016,201606,20160627,17
Shanghai,2016,201606,20160627,28
Shenyang,2016,201606,20160627,52
Beijing,2016,201606,20160628,79
Chengdu,2016,201606,20160628,66
Guangzhou,2016,201606,20160628,13
Shanghai,2016,201606,20160628,46
Shenyang,2016,201606,20160628,65
Beijing,2016,201606,20160629,103
Chengdu,2016,201606,20160629,54
Guangzhou,2016,201606,20160629,12
Shanghai,2016,201606,20160629,23
Shenyang,2016,201606,20160629,39
Beijing,2016,201606,20160630,50
Chengdu,2016,201606,20160630,73
Guangzhou,2016,201606,20160630,9
Shanghai,2016,201606,20160630,27
Shenyang,2016,201606,20160630,43
Beijing,2016,201607,20160701,12
Chengdu,2016,201607,20160701,71
Guangzhou,2016,201607,20160701,7
Shanghai,2016,201607,20160701,26
Shenyang,2016,201607,20160701,41
Beijing,2016,201607,20160702,43
Chengdu,2016,201607,20160702,70
Guangzhou,2016,201607,20160702,9
Shanghai,2016,201607,20160702,18
Shenyang,2016,201607,20160702,25
Beijing,2016,201607,20160703,74
Chengdu,2016,201607,20160703,38
Guangzhou,2016,201607,20160703,7
Shanghai,2016,201607,20160703,45
Shenyang,2016,201607,20160703,40
Beijing,2016,201607,20160704,121
Chengdu,2016,201607,20160704,44
Guangzhou,2016,201607,20160704,6
Shanghai,2016,201607,20160704,31
Shenyang,2016,201607,20160704,59
Beijing,2016,201607,20160705,82
Chengdu,2016,201607,20160705,56
Guangzhou,2016,201607,20160705,7
Shanghai,2016,201607,20160705,22
Shenyang,2016,201607,20160705,79
Beijing,2016,201607,20160706,57
Chengdu,2016,201607,20160706,37
Guangzhou,2016,201607,20160706,17
Shanghai,2016,201607,20160706,18
Shenyang,2016,201607,20160706,30
Beijing,2016,201607,20160707,90
Chengdu,2016,201607,20160707,44
Guangzhou,2016,201607,20160707,19
Shanghai,2016,201607,20160707,12
Shenyang,2016,201607,20160707,43
Beijing,2016,201607,20160708,69
Chengdu,2016,201607,20160708,54
Guangzhou,2016,201607,20160708,36
Shanghai,2016,201607,20160708,11
Shenyang,2016,201607,20160708,38
Beijing,2016,201607,20160709,65
Chengdu,2016,201607,20160709,46
Guangzhou,2016,201607,20160709,37
Shanghai,2016,201607,20160709,11
Shenyang,2016,201607,20160709,60
Beijing,2016,201607,20160710,64
Chengdu,2016,201607,20160710,59
Guangzhou,2016,201607,20160710,24
Shanghai,2016,201607,20160710,18
Shenyang,2016,201607,20160710,52
Beijing,2016,201607,20160711,70
Chengdu,2016,201607,20160711,38
Guangzhou,2016,201607,20160711,46
Shanghai,2016,201607,20160711,21
Shenyang,2016,201607,20160711,29
Beijing,2016,201607,20160712,26
Chengdu,2016,201607,20160712,39
Guangzhou,2016,201607,20160712,13
Shanghai,2016,201607,20160712,48
Shenyang,2016,201607,20160712,32
Beijing,2016,201607,20160713,19
Chengdu,2016,201607,20160713,28
Guangzhou,2016,201607,20160713,18
Shanghai,2016,201607,20160713,54
Shenyang,2016,201607,20160713,25
Beijing,2016,201607,20160714,34
Chengdu,2016,201607,20160714,19
Guangzhou,2016,201607,20160714,17
Shanghai,2016,201607,20160714,39
Shenyang,2016,201607,20160714,26
Beijing,2016,201607,20160715,35
Chengdu,2016,201607,20160715,28
Guangzhou,2016,201607,20160715,27
Shanghai,2016,201607,20160715,47
Shenyang,2016,201607,20160715,25
Beijing,2016,201607,20160716,37
Chengdu,2016,201607,20160716,48
Guangzhou,2016,201607,20160716,17
Shanghai,2016,201607,20160716,59
Shenyang,2016,201607,20160716,71
Beijing,2016,201607,20160717,72
Chengdu,2016,201607,20160717,56
Guangzhou,2016,201607,20160717,15
Shanghai,2016,201607,20160717,64
Shenyang,2016,201607,20160717,61
Beijing,2016,201607,20160718,86
Chengdu,2016,201607,20160718,51
Guangzhou,2016,201607,20160718,14
Shanghai,2016,201607,20160718,30
Shenyang,2016,201607,20160718,58
Beijing,2016,201607,20160719,107
Chengdu,2016,201607,20160719,25
Guangzhou,2016,201607,20160719,12
Shanghai,2016,201607,20160719,28
Shenyang,2016,201607,20160719,39
Beijing,2016,201607,20160720,40
Chengdu,2016,201607,20160720,36
Guangzhou,2016,201607,20160720,11
Shanghai,2016,201607,20160720,36
Shenyang,2016,201607,20160720,41
Beijing,2016,201607,20160721,28
Chengdu,2016,201607,20160721,43
Guangzhou,2016,201607,20160721,11
Shanghai,2016,201607,20160721,39
Shenyang,2016,201607,20160721,19
Beijing,2016,201607,20160722,65
Chengdu,2016,201607,20160722,28
Guangzhou,2016,201607,20160722,16
Shanghai,2016,201607,20160722,43
Shenyang,2016,201607,20160722,9
Beijing,2016,201607,20160723,91
Chengdu,2016,201607,20160723,37
Guangzhou,2016,201607,20160723,22
Shanghai,2016,201607,20160723,36
Shenyang,2016,201607,20160723,25
Beijing,2016,201607,20160724,54
Chengdu,2016,201607,20160724,61
Guangzhou,2016,201607,20160724,27
Shanghai,2016,201607,20160724,40
Shenyang,2016,201607,20160724,37
Beijing,2016,201607,20160725,33
Chengdu,2016,201607,20160725,46
Guangzhou,2016,201607,20160725,32
Shanghai,2016,201607,20160725,23
Shenyang,2016,201607,20160725,26
Beijing,2016,201607,20160726,15
Chengdu,2016,201607,20160726,25
Guangzhou,2016,201607,20160726,21
Shanghai,2016,201607,20160726,36
Shenyang,2016,201607,20160726,24
Beijing,2016,201607,20160727,45
Chengdu,2016,201607,20160727,17
Guangzhou,2016,201607,20160727,11
Shanghai,2016,201607,20160727,46
Shenyang,2016,201607,20160727,42
Beijing,2016,201607,20160728,45
Chengdu,2016,201607,20160728,27
Guangzhou,2016,201607,20160728,18
Shanghai,2016,201607,20160728,61
Shenyang,2016,201607,20160728,60
Beijing,2016,201607,20160729,93
Chengdu,2016,201607,20160729,30
Guangzhou,2016,201607,20160729,19
Shanghai,2016,201607,20160729,67
Shenyang,2016,201607,20160729,41
Beijing,2016,201607,20160730,129
Chengdu,2016,201607,20160730,37
Guangzhou,2016,201607,20160730,32
Shanghai,2016,201607,20160730,34
Shenyang,2016,201607,20160730,41
Beijing,2016,201607,20160731,51
Chengdu,2016,201607,20160731,40
Guangzhou,2016,201607,20160731,48
Shanghai,2016,201607,20160731,14
Shenyang,2016,201607,20160731,26
Beijing,2016,201608,20160801,60
Chengdu,2016,201608,20160801,59
Guangzhou,2016,201608,20160801,33
Shanghai,2016,201608,20160801,13
Shenyang,2016,201608,20160801,23
Beijing,2016,201608,20160802,43
Chengdu,2016,201608,20160802,59
Guangzhou,2016,201608,20160802,8
Shanghai,2016,201608,20160802,18
Shenyang,2016,201608,20160802,41
Beijing,2016,201608,20160803,50
Chengdu,2016,201608,20160803,44
Guangzhou,2016,201608,20160803,14
Shanghai,2016,201608,20160803,19
Shenyang,2016,201608,20160803,37
Beijing,2016,201608,20160804,78
Chengdu,2016,201608,20160804,37
Guangzhou,2016,201608,20160804,18
Shanghai,2016,201608,20160804,27
Shenyang,2016,201608,20160804,63
Beijing,2016,201608,20160805,52
Chengdu,2016,201608,20160805,35
Guangzhou,2016,201608,20160805,27
Shanghai,2016,201608,20160805,21
Shenyang,2016,201608,20160805,24
Beijing,2016,201608,20160806,80
Chengdu,2016,201608,20160806,38
Guangzhou,2016,201608,20160806,32
Shanghai,2016,201608,20160806,18
Shenyang,2016,201608,20160806,21
Beijing,2016,201608,20160807,18
Chengdu,2016,201608,20160807,30
Guangzhou,2016,201608,20160807,38
Shanghai,2016,201608,20160807,6
Shenyang,2016,201608,20160807,9
Beijing,2016,201608,20160808,30
Chengdu,2016,201608,20160808,46
Guangzhou,2016,201608,20160808,42
Shanghai,2016,201608,20160808,11
Shenyang,2016,201608,20160808,11
Beijing,2016,201608,20160809,42
Chengdu,2016,201608,20160809,44
Guangzhou,2016,201608,20160809,62
Shanghai,2016,201608,20160809,12
Shenyang,2016,201608,20160809,25
Beijing,2016,201608,20160810,66
Chengdu,2016,201608,20160810,39
Guangzhou,2016,201608,20160810,31
Shanghai,2016,201608,20160810,12
Shenyang,2016,201608,20160810,27
Beijing,2016,201608,20160811,63
Chengdu,2016,201608,20160811,56
Guangzhou,2016,201608,20160811,41
Shanghai,2016,201608,20160811,18
Shenyang,2016,201608,20160811,22
Beijing,2016,201608,20160812,43
Chengdu,2016,201608,20160812,55
Guangzhou,2016,201608,20160812,60
Shanghai,2016,201608,20160812,12
Shenyang,2016,201608,20160812,30
Beijing,2016,201608,20160813,19
Chengdu,2016,201608,20160813,64
Guangzhou,2016,201608,20160813,31
Shanghai,2016,201608,20160813,16
Shenyang,2016,201608,20160813,49
Beijing,2016,201608,20160814,19
Chengdu,2016,201608,20160814,46
Guangzhou,2016,201608,20160814,10
Shanghai,2016,201608,20160814,21
Shenyang,2016,201608,20160814,40
Beijing,2016,201608,20160815,22
Chengdu,2016,201608,20160815,27
Guangzhou,2016,201608,20160815,6
Shanghai,2016,201608,20160815,16
Shenyang,2016,201608,20160815,19
Beijing,2016,201608,20160816,22
Chengdu,2016,201608,20160816,42
Guangzhou,2016,201608,20160816,3
Shanghai,2016,201608,20160816,19
Shenyang,2016,201608,20160816,23
Beijing,2016,201608,20160817,62
Chengdu,2016,201608,20160817,46
Guangzhou,2016,201608,20160817,2
Shanghai,2016,201608,20160817,20
Shenyang,2016,201608,20160817,38
Beijing,2016,201608,20160818,73
Chengdu,2016,201608,20160818,57
Guangzhou,2016,201608,20160818,10
Shanghai,2016,201608,20160818,17
Shenyang,2016,201608,20160818,37
Beijing,2016,201608,20160819,17
Chengdu,2016,201608,20160819,52
Guangzhou,2016,201608,20160819,16
Shanghai,2016,201608,20160819,21
Shenyang,2016,201608,20160819,13
Beijing,2016,201608,20160820,43
Chengdu,2016,201608,20160820,68
Guangzhou,2016,201608,20160820,35
Shanghai,2016,201608,20160820,26
Shenyang,2016,201608,20160820,13
Beijing,2016,201608,20160821,47
Chengdu,2016,201608,20160821,60
Guangzhou,2016,201608,20160821,40
Shanghai,2016,201608,20160821,24
Shenyang,2016,201608,20160821,19
Beijing,2016,201608,20160822,39
Chengdu,2016,201608,20160822,51
Guangzhou,2016,201608,20160822,44
Shanghai,2016,201608,20160822,21
Shenyang,2016,201608,20160822,9
Beijing,2016,201608,20160823,52
Chengdu,2016,201608,20160823,55
Guangzhou,2016,201608,20160823,30
Shanghai,2016,201608,20160823,22
Shenyang,2016,201608,20160823,33
Beijing,2016,201608,20160824,66
Chengdu,2016,201608,20160824,55
Shanghai,2016,201608,20160824,20
Shenyang,2016,201608,20160824,30
Beijing,2016,201608,20160825,10
Chengdu,2016,201608,20160825,50
Guangzhou,2016,201608,20160825,57
Shanghai,2016,201608,20160825,26
Shenyang,2016,201608,20160825,14
Beijing,2016,201608,20160826,8
Chengdu,2016,201608,20160826,20
Guangzhou,2016,201608,20160826,39
Shanghai,2016,201608,20160826,18
Shenyang,2016,201608,20160826,36
Beijing,2016,201608,20160827,11
Chengdu,2016,201608,20160827,25
Guangzhou,2016,201608,20160827,14
Shanghai,2016,201608,20160827,19
Shenyang,2016,201608,20160827,32
Beijing,2016,201608,20160828,9
Chengdu,2016,201608,20160828,41
Guangzhou,2016,201608,20160828,17
Shanghai,2016,201608,20160828,27
Shenyang,2016,201608,20160828,24
Beijing,2016,201608,20160829,14
Chengdu,2016,201608,20160829,41
Guangzhou,2016,201608,20160829,37
Shanghai,2016,201608,20160829,29
Shenyang,2016,201608,20160829,10
Beijing,2016,201608,20160830,28
Chengdu,2016,201608,20160830,42
Guangzhou,2016,201608,20160830,44
Shanghai,2016,201608,20160830,35
Shenyang,2016,201608,20160830,4
Beijing,2016,201608,20160831,14
Chengdu,2016,201608,20160831,60
Guangzhou,2016,201608,20160831,52
Shanghai,2016,201608,20160831,42
Shenyang,2016,201608,20160831,2
Beijing,2016,201609,20160901,6
Chengdu,2016,201609,20160901,57
Guangzhou,2016,201609,20160901,10
Shanghai,2016,201609,20160901,61
Shenyang,2016,201609,20160901,15
Beijing,2016,201609,20160902,10
Chengdu,2016,201609,20160902,58
Guangzhou,2016,201609,20160902,14
Shanghai,2016,201609,20160902,68
Shenyang,2016,201609,20160902,18
Beijing,2016,201609,20160903,20
Chengdu,2016,201609,20160903,70
Guangzhou,2016,201609,20160903,30
Shanghai,2016,201609,20160903,61
Shenyang,2016,201609,20160903,24
Beijing,2016,201609,20160904,65
Chengdu,2016,201609,20160904,52
Guangzhou,2016,201609,20160904,36
Shanghai,2016,201609,20160904,36
Shenyang,2016,201609,20160904,37
Beijing,2016,201609,20160905,23
Chengdu,2016,201609,20160905,44
Guangzhou,2016,201609,20160905,15
Shanghai,2016,201609,20160905,30
Shenyang,2016,201609,20160905,44
Beijing,2016,201609,20160906,22
Chengdu,2016,201609,20160906,49
Guangzhou,2016,201609,20160906,22
Shanghai,2016,201609,20160906,44
Shenyang,2016,201609,20160906,48
Beijing,2016,201609,20160907,38
Chengdu,2016,201609,20160907,50
Guangzhou,2016,201609,20160907,19
Shanghai,2016,201609,20160907,41
Shenyang,2016,201609,20160907,32
Beijing,2016,201609,20160908,18
Chengdu,2016,201609,20160908,51
Guangzhou,2016,201609,20160908,31
Shanghai,2016,201609,20160908,65
Shenyang,2016,201609,20160908,39
Beijing,2016,201609,20160909,14
Chengdu,2016,201609,20160909,57
Guangzhou,2016,201609,20160909,23
Shanghai,2016,201609,20160909,64
Shenyang,2016,201609,20160909,42
Beijing,2016,201609,20160910,16
Chengdu,2016,201609,20160910,37
Guangzhou,2016,201609,20160910,14
Shenyang,2016,201609,20160910,30
Beijing,2016,201609,20160911,31
Chengdu,2016,201609,20160911,49
Guangzhou,2016,201609,20160911,20
Shenyang,2016,201609,20160911,37
Beijing,2016,201609,20160912,31
Chengdu,2016,201609,20160912,68
Guangzhou,2016,201609,20160912,8
Shanghai,2016,201609,20160912,29
Shenyang,2016,201609,20160912,53
Beijing,2016,201609,20160913,83
Chengdu,2016,201609,20160913,65
Guangzhou,2016,201609,20160913,15
Shanghai,2016,201609,20160913,25
Shenyang,2016,201609,20160913,71
Beijing,2016,201609,20160914,89
Chengdu,2016,201609,20160914,48
Guangzhou,2016,201609,20160914,18
Shanghai,2016,201609,20160914,15
Shenyang,2016,201609,20160914,56
Beijing,2016,201609,20160915,80
Chengdu,2016,201609,20160915,44
Guangzhou,2016,201609,20160915,27
Shanghai,2016,201609,20160915,5
Shenyang,2016,201609,20160915,35
Beijing,2016,201609,20160916,122
Chengdu,2016,201609,20160916,55
Guangzhou,2016,201609,20160916,16
Shanghai,2016,201609,20160916,6
Beijing,2016,201609,20160917,37
Chengdu,2016,201609,20160917,83
Guangzhou,2016,201609,20160917,11
Shanghai,2016,201609,20160917,8
Beijing,2016,201609,20160918,16
Chengdu,2016,201609,20160918,35
Guangzhou,2016,201609,20160918,8
Shanghai,2016,201609,20160918,25
Beijing,2016,201609,20160919,11
Chengdu,2016,201609,20160919,31
Guangzhou,2016,201609,20160919,24
Shanghai,2016,201609,20160919,12
Shenyang,2016,201609,20160919,20
Beijing,2016,201609,20160920,18
Chengdu,2016,201609,20160920,39
Guangzhou,2016,201609,20160920,35
Shanghai,2016,201609,20160920,18
Shenyang,2016,201609,20160920,50
Beijing,2016,201609,20160921,68
Chengdu,2016,201609,20160921,44
Guangzhou,2016,201609,20160921,34
Shanghai,2016,201609,20160921,10
Shenyang,2016,201609,20160921,44
Beijing,2016,201609,20160922,97
Chengdu,2016,201609,20160922,61
Guangzhou,2016,201609,20160922,40
Shanghai,2016,201609,20160922,13
Shenyang,2016,201609,20160922,35
Beijing,2016,201609,20160923,125
Chengdu,2016,201609,20160923,56
Guangzhou,2016,201609,20160923,46
Shanghai,2016,201609,20160923,23
Shenyang,2016,201609,20160923,41
Beijing,2016,201609,20160924,108
Chengdu,2016,201609,20160924,68
Shanghai,2016,201609,20160924,30
Shenyang,2016,201609,20160924,31
Beijing,2016,201609,20160925,155
Chengdu,2016,201609,20160925,83
Shanghai,2016,201609,20160925,28
Shenyang,2016,201609,20160925,36
Beijing,2016,201609,20160926,60
Chengdu,2016,201609,20160926,68
Shanghai,2016,201609,20160926,18
Shenyang,2016,201609,20160926,72
Beijing,2016,201609,20160927,22
Chengdu,2016,201609,20160927,51
Guangzhou,2016,201609,20160927,43
Shanghai,2016,201609,20160927,11
Shenyang,2016,201609,20160927,23
Beijing,2016,201609,20160928,15
Chengdu,2016,201609,20160928,40
Guangzhou,2016,201609,20160928,40
Shanghai,2016,201609,20160928,8
Shenyang,2016,201609,20160928,18
Beijing,2016,201609,20160929,57
Chengdu,2016,201609,20160929,35
Guangzhou,2016,201609,20160929,8
Shanghai,2016,201609,20160929,5
Shenyang,2016,201609,20160929,56
Beijing,2016,201609,20160930,91
Chengdu,2016,201609,20160930,39
Guangzhou,2016,201609,20160930,13
Shanghai,2016,201609,20160930,37
Shenyang,2016,201609,20160930,80
Beijing,2016,201610,20161001,151
Chengdu,2016,201610,20161001,44
Guangzhou,2016,201610,20161001,22
Shanghai,2016,201610,20161001,43
Shenyang,2016,201610,20161001,55
Beijing,2016,201610,20161002,163
Chengdu,2016,201610,20161002,81
Guangzhou,2016,201610,20161002,14
Shanghai,2016,201610,20161002,14
Shenyang,2016,201610,20161002,59
Beijing,2016,201610,20161003,102
Chengdu,2016,201610,20161003,75
